time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2021-03-08T21:50:43.000Z,-21.171766666666667,-47.858875000000005,564.9,2.8,244.13,1.1890084,12,gps,,,,,,,,86,
2021-03-08T21:50:44.000Z,-21.171771666666668,-47.85888333333334,565.1,2.8,244.13,0.0,12,gps,,,,,,,,86,
2021-03-08T21:50:45.000Z,-21.17177333333333,-47.85888833333333,565.3,2.8,223.56,1.0999614,12,gps,,,,,,,,86,
2021-03-08T21:50:46.000Z,-21.17177,-47.85888666666666,565.6,2.8,225.37,1.0546658,12,gps,,,,,,,,86,
2021-03-08T21:50:47.000Z,-21.171776666666666,-47.858895,565.7,2.8,219.77,1.0716517,12,gps,,,,,,,,86,
2021-03-08T21:50:48.000Z,-21.171793333333333,-47.85891166666667,565.6,2.8,215.67,1.0979025,11,gps,,,,,,,,86,
2021-03-08T21:50:49.000Z,-21.171806666666665,-47.85892333333333,565.7,2.9,217.04,1.1148883,11,gps,,,,,,,,86,
2021-03-08T21:50:50.000Z,-21.171815,-47.858935,565.9,3.0,227.32,1.1184914,11,gps,,,,,,,,86,
2021-03-08T21:50:51.000Z,-21.171826666666668,-47.858955,565.8,3.0,235.07,1.1818023,11,gps,,,,,,,,86,
2021-03-08T21:50:52.000Z,-21.17184333333333,-47.85897166666667,565.8,3.0,227.58,1.2904086,11,gps,,,,,,,,86,
2021-03-08T21:50:53.000Z,-21.171866666666666,-47.85898333333333,565.8,3.0,221.8,1.4103389,12,gps,,,,,,,,86,
2021-03-08T21:50:54.000Z,-21.171883333333334,-47.85899166666666,565.9,3.0,224.46,1.4556345,11,gps,,,,,,,,86,
2021-03-08T21:50:55.000Z,-21.171896666666665,-47.859,566.2,3.0,198.24,1.5086508,12,gps,,,,,,,,86,
2021-03-08T21:50:56.000Z,-21.171911666666666,-47.859004999999996,566.4,3.0,198.12,1.587918,11,gps,,,,,,,,86,
2021-03-08T21:50:57.000Z,-21.171929999999996,-47.85901333333333,566.5,3.0,202.06,1.6404197,11,gps,,,,,,,,86,
2021-03-08T21:50:58.000Z,-21.17194833333333,-47.85902666666666,566.6,3.0,206.82,1.7515997,11,gps,,,,,,,,86,
2021-03-08T21:50:59.000Z,-21.171973333333334,-47.85904333333333,566.8,2.9,212.04,1.8689564,11,gps,,,,,,,,86,
2021-03-08T21:51:00.000Z,-21.171995,-47.85905666666666,566.7,2.9,207.91,1.9559444,10,gps,,,,,,,,86,
2021-03-08T21:51:01.000Z,-21.17201,-47.85906666666666,566.7,2.9,221.63,1.9899161,10,gps,,,,,,,,86,
2021-03-08T21:51:02.000Z,-21.172023333333332,-47.85907666666667,566.8,2.8,228.37,1.9749892,10,gps,,,,,,,,86,
2021-03-08T21:51:03.000Z,-21.172036666666667,-47.85907333333333,566.7,2.8,194.81,1.8710153,10,gps,,,,,,,,86,
2021-03-08T21:51:04.000Z,-21.172055,-47.85907999999999,566.8,2.8,198.0,1.87153,10,gps,,,,,,,,86,
2021-03-08T21:51:05.000Z,-21.172068333333332,-47.85908333333334,566.9,2.8,192.38,1.8792509,9,gps,,,,,,,,86,
2021-03-08T21:51:06.000Z,-21.17208333333333,-47.85909166666667,567.3,2.9,191.39,1.8324112,10,gps,,,,,,,,86,
2021-03-08T21:51:07.000Z,-21.172091666666667,-47.859098333333336,567.3,2.9,191.39,0.0,10,gps,,,,,,,,86,
2021-03-08T21:51:08.000Z,-21.17209666666667,-47.859100000000005,567.4,2.9,191.39,0.0,10,gps,,,,,,,,86,
2021-03-08T21:51:09.000Z,-21.172105000000002,-47.859111666666664,567.6,2.9,191.39,0.0,10,gps,,,,,,,,86,
2021-03-08T21:51:10.000Z,-21.172108333333334,-47.85911666666666,567.8,2.9,191.39,0.0,11,gps,,,,,,,,86,
2021-03-08T21:51:11.000Z,-21.172113333333332,-47.859115,567.9,2.9,191.39,0.0,11,gps,,,,,,,,86,
2021-03-08T21:51:12.000Z,-21.17211666666667,-47.85911666666666,568.3,2.9,234.52,0.96664834,12,gps,,,,,,,,86,
2021-03-08T21:51:13.000Z,-21.172124999999998,-47.85912666666666,568.6,2.9,237.27,0.9228969,12,gps,,,,,,,,86,
2021-03-08T21:51:14.000Z,-21.17214,-47.85914,568.9,2.9,237.74,0.8575272,12,gps,,,,,,,,86,
2021-03-08T21:51:15.000Z,-21.172148333333332,-47.85915166666667,569.2,2.9,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:16.000Z,-21.172153333333334,-47.85916999999999,569.6,2.9,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:17.000Z,-21.172166666666666,-47.859185,570.0,3.0,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:18.000Z,-21.172181666666667,-47.85919833333334,570.0,3.0,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:19.000Z,-21.172203333333332,-47.85920666666666,570.1,3.0,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:20.000Z,-21.172228333333337,-47.85921833333334,570.3,2.9,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:21.000Z,-21.172253333333334,-47.85923833333333,570.8,3.0,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:22.000Z,-21.172273333333337,-47.85925166666666,570.9,3.1,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:23.000Z,-21.172306666666667,-47.85926166666666,571.3,3.0,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:24.000Z,-21.172325,-47.85927166666667,571.5,3.1,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:25.000Z,-21.172341666666664,-47.85928333333333,571.7,3.2,237.74,0.0,12,gps,,,,,,,,86,
2021-03-08T21:51:26.000Z,-21.172363333333337,-47.85931166666666,571.9,3.2,213.98,1.9610916,12,gps,,,,,,,,86,
2021-03-08T21:51:27.000Z,-21.17238166666667,-47.85933,572.0,3.2,220.72,2.0187407,13,gps,,,,,,,,86,
2021-03-08T21:51:28.000Z,-21.172406666666667,-47.85936,571.9,3.1,221.61,2.1170526,13,gps,,,,,,,,86,
2021-03-08T21:51:29.000Z,-21.172420000000002,-47.85937166666666,571.8,3.0,219.25,2.195805,13,gps,,,,,,,,86,
2021-03-08T21:51:30.000Z,-21.172435000000004,-47.85937333333333,571.8,3.0,213.46,2.217938,13,gps,,,,,,,,86,
2021-03-08T21:51:31.000Z,-21.17244833333333,-47.859379999999994,571.9,3.0,213.21,2.136612,14,gps,,,,,,,,86,
2021-03-08T21:51:32.000Z,-21.172465000000003,-47.85939,572.1,3.0,217.69,2.0599184,14,gps,,,,,,,,86,
2021-03-08T21:51:33.000Z,-21.172486666666668,-47.85940166666666,572.1,2.9,220.27,1.9631505,13,gps,,,,,,,,86,
2021-03-08T21:51:34.000Z,-21.17250166666667,-47.859415000000006,572.2,2.9,220.25,1.8766773,13,gps,,,,,,,,86,
2021-03-08T21:51:35.000Z,-21.172518333333333,-47.85942,572.3,2.9,207.3,1.7948364,14,gps,,,,,,,,86,
2021-03-08T21:51:36.000Z,-21.17253,-47.85943,572.5,2.8,174.94,1.6738766,14,gps,,,,,,,,86,
2021-03-08T21:51:37.000Z,-21.172543333333337,-47.859426666666664,572.3,2.8,154.33,1.5817413,15,gps,,,,,,,,86,
2021-03-08T21:51:38.000Z,-21.172563333333333,-47.85941666666666,572.4,2.7,154.33,0.0,15,gps,,,,,,,,86,
2021-03-08T21:51:39.000Z,-21.172556666666665,-47.85940333333333,572.3,2.7,90.46,1.2615842,15,gps,,,,,,,,86,
2021-03-08T21:51:40.000Z,-21.172551666666664,-47.85939499999999,572.2,2.7,68.27,1.1401098,15,gps,,,,,,,,86,
2021-03-08T21:51:41.000Z,-21.172545,-47.85938666666666,572.1,2.6,78.53,1.041283,15,gps,,,,,,,,86,
2021-03-08T21:51:42.000Z,-21.172538333333332,-47.85939,571.6,2.5,359.68,0.9059111,15,gps,,,,,,,,86,
2021-03-08T21:51:43.000Z,-21.17253333333333,-47.859381666666664,571.2,2.5,70.46,0.78649557,15,gps,,,,,,,,86,
2021-03-08T21:51:44.000Z,-21.17253,-47.85937666666667,570.9,2.5,104.59,0.69847804,15,gps,,,,,,,,86,
2021-03-08T21:51:45.000Z,-21.172528333333336,-47.85937333333333,570.7,2.6,104.59,0.0,15,gps,,,,,,,,86,
2021-03-08T21:51:46.000Z,-21.172525000000004,-47.859368333333336,570.5,2.5,104.59,0.0,15,gps,,,,,,,,86,
2021-03-08T21:51:47.000Z,-21.172523333333334,-47.85936166666667,570.4,2.4,130.77,0.0,13,gps,,,,,,,,86,
2021-03-08T21:51:48.000Z,-21.17251666666667,-47.85938666666666,569.7,2.2,298.39,0.0,14,gps,,,,,,,,86,
2021-03-08T21:51:49.000Z,-21.172518333333333,-47.85938666666666,569.3,1.9,62.02,0.0,14,gps,,,,,,,,86,
2021-03-08T21:51:50.000Z,-21.172518333333333,-47.85938666666666,569.3,1.8,62.02,0.0,14,gps,,,,,,,,86,
2021-03-08T21:51:51.000Z,-21.172518333333333,-47.85938666666666,569.3,1.7,62.02,0.0,14,gps,,,,,,,,86,
2021-03-08T21:51:52.000Z,-21.172518333333333,-47.85938666666666,569.3,1.7,62.02,0.0,14,gps,,,,,,,,86,
2021-03-08T21:51:53.000Z,-21.172518333333333,-47.85938666666666,569.3,1.6,62.02,0.0,15,gps,,,,,,,,86,
